ref_area.label,sex.label,classif1.label,time,obs_value
Mali,Sex: Male,Occupation (Skill level): Not elsewhere classified,2017,644.37
Mali,Sex: Female,Occupation (Skill level): Total,2017,258.08
Mali,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2017,626.59
Mali,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2017,161.18
Mali,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2017,84.88
Mali,Sex: Female,Occupation (Skill level): Not elsewhere classified,2017,
Mali,Sex: Total,Occupation (ISCO-08): Total,2017,402.58
Mali,Sex: Total,Occupation (ISCO-08): 1. Managers,2017,762.92
Mali,Sex: Total,Occupation (ISCO-08): 2. Professionals,2017,861.18
Mali,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2017,679.52
Mali,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2017,496.21
Mali,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2017,329.72
Mali,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2017,170.73
Mali,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2017,294.3
Mali,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2017,
Mali,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2017,160.33
Mali,Sex: Total,Occupation (ISCO-08): 0. Armed forces occupations,2017,650.65
Mali,Sex: Total,Occupation (ISCO-08): X. Not elsewhere classified,2017,
Mali,Sex: Male,Occupation (ISCO-08): Total,2017,459.23
Mali,Sex: Male,Occupation (ISCO-08): 1. Managers,2017,757.37
Mali,Sex: Male,Occupation (ISCO-08): 2. Professionals,2017,935.38
Mali,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2017,701.41
Mali,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2017,506.96
Mali,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2017,342.23
Mali,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2017,272.49
Mali,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2017,305.93
Mali,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2017,
Mali,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2017,213.73
Mali,Sex: Male,Occupation (ISCO-08): 0. Armed forces occupations,2017,656.63
Mali,Sex: Male,Occupation (ISCO-08): X. Not elsewhere classified,2017,
Mali,Sex: Female,Occupation (ISCO-08): Total,2017,258.08
Mali,Sex: Female,Occupation (ISCO-08): 1. Managers,2017,789.3
Mali,Sex: Female,Occupation (ISCO-08): 2. Professionals,2017,583.93
Mali,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2017,635.15
Mali,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2017,447.57
Mali,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2017,241.92
Mali,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2017,88.47
Mali,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2017,193.85
Mali,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2017,
Mali,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2017,84.88
Mali,Sex: Female,Occupation (ISCO-08): 0. Armed forces occupations,2017,
Mali,Sex: Female,Occupation (ISCO-08): X. Not elsewhere classified,2017,
Mali,Sex: Total,Occupation (Skill level): Total,2016,402.61
Mali,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2016,822.41
Mali,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2016,255.05
Mali,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2016,121.91
Mali,Sex: Total,Occupation (Skill level): Not elsewhere classified,2016,593.1
Mali,Sex: Male,Occupation (Skill level): Total,2016,433.83
Mali,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2016,906.8
Mali,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2016,266.43
Mali,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2016,171.97
Mali,Sex: Male,Occupation (Skill level): Not elsewhere classified,2016,634.05
Mali,Sex: Female,Occupation (Skill level): Total,2016,302.41
Mali,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2016,601.14
Mali,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2016,203.73
Mali,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2016,70.51
Mali,Sex: Female,Occupation (Skill level): Not elsewhere classified,2016,
Mali,Sex: Total,Occupation (ISCO-08): Total,2016,402.61
Mali,Sex: Total,Occupation (ISCO-08): 1. Managers,2016,1551.99
Mali,Sex: Total,Occupation (ISCO-08): 2. Professionals,2016,864.48
Mali,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2016,721.56
Mali,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2016,367.53
Mali,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2016,246.68
Mali,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2016,161.93
Mali,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2016,191.91
Mali,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2016,679.94
Mali,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2016,121.91
Mali,Sex: Total,Occupation (ISCO-08): 0. Armed forces occupations,2016,620.79
Mali,Sex: Total,Occupation (ISCO-08): X. Not elsewhere classified,2016,
Mali,Sex: Male,Occupation (ISCO-08): Total,2016,433.83
Mali,Sex: Male,Occupation (ISCO-08): 1. Managers,2016,1597.65
Mali,Sex: Male,Occupation (ISCO-08): 2. Professionals,2016,960.71
Mali,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2016,775.52
Mali,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2016,371.81
Mali,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2016,262.09
Mali,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2016,152.01
Mali,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2016,210.09
Mali,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2016,679.94
Mali,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2016,171.97
Mali,Sex: Male,Occupation (ISCO-08): 0. Armed forces occupations,2016,614.29
Mali,Sex: Male,Occupation (ISCO-08): X. Not elsewhere classified,2016,
Mali,Sex: Female,Occupation (ISCO-08): Total,2016,302.41
Mali,Sex: Female,Occupation (ISCO-08): 1. Managers,2016,
Mali,Sex: Female,Occupation (ISCO-08): 2. Professionals,2016,565.09
Mali,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2016,603.85
Mali,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2016,350.03
Mali,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2016,158.28
Mali,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2016,202.87
Mali,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2016,124.82
Mali,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2016,
Mali,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2016,70.51
Mali,Sex: Female,Occupation (ISCO-08): 0. Armed forces occupations,2016,
Mali,Sex: Female,Occupation (ISCO-08): X. Not elsewhere classified,2016,
Mali,Sex: Total,Occupation (Skill level): Total,2015,402.88
Mali,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2015,781.4
Mali,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2015,278.46
Mali,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2015,116.24
Mali,Sex: Total,Occupation (Skill level): Not elsewhere classified,2015,732.28
Mali,Sex: Male,Occupation (Skill level): Total,2015,424.15
Mali,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2015,762.52
Mali,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2015,279.52
Mali,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2015,206.94
Mali,Sex: Male,Occupation (Skill level): Not elsewhere classified,2015,739.74
Mali,Sex: Female,Occupation (Skill level): Total,2015,342.39
Mali,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2015,836.64
Mali,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2015,272.64
Mali,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2015,61.48
Mali,Sex: Female,Occupation (Skill level): Not elsewhere classified,2015,
Mali,Sex: Total,Occupation (ISCO-08): Total,2015,402.88
Mali,Sex: Total,Occupation (ISCO-08): 1. Managers,2015,653.3
Mali,Sex: Total,Occupation (ISCO-08): 2. Professionals,2015,813.58
Mali,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2015,760.82
Mali,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2015,329.42
Mali,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2015,256.27
Mali,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2015,128.28
Mali,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2015,262.87
Mali,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2015,
Mali,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2015,116.24
Mali,Sex: Total,Occupation (ISCO-08): 0. Armed forces occupations,2015,742.14
Mali,Sex: Total,Occupation (ISCO-08): X. Not elsewhere classified,2015,
Mali,Sex: Male,Occupation (ISCO-08): Total,2015,424.15
Mali,Sex: Male,Occupation (ISCO-08): 1. Managers,2015,653.3
Mali,Sex: Male,Occupation (ISCO-08): 2. Professionals,2015,880.49
Mali,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2015,663.58
Mali,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2015,328.94
Mali,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2015,262.63
Mali,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2015,125.48
Mali,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2015,271.97
Mali,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2015,
Mali,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2015,206.94
Mali,Sex: Male,Occupation (ISCO-08): 0. Armed forces occupations,2015,751.09
Mali,Sex: Male,Occupation (ISCO-08): X. Not elsewhere classified,2015,
Mali,Sex: Female,Occupation (ISCO-08): Total,2015,342.39
Mali,Sex: Female,Occupation (ISCO-08): 1. Managers,2015,
Mali,Sex: Female,Occupation (ISCO-08): 2. Professionals,2015,546.33
Mali,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2015,982.94
Mali,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2015,330.93
Mali,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2015,199.5
Mali,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2015,165.37
Mali,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2015,203.09
Mali,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2015,
Mali,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2015,61.48
Mali,Sex: Female,Occupation (ISCO-08): 0. Armed forces occupations,2015,
Mali,Sex: Female,Occupation (ISCO-08): X. Not elsewhere classified,2015,
Mali,Sex: Total,Occupation (Skill level): Total,2014,426.79
Mali,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,766.63
Mali,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2014,310.5
Mali,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2014,92.75
Mali,Sex: Total,Occupation (Skill level): Not elsewhere classified,2014,613.83
Mali,Sex: Male,Occupation (Skill level): Total,2014,473.87
Mali,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,827.63
Mali,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2014,318.85
Mali,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2014,160.93
Mali,Sex: Male,Occupation (Skill level): Not elsewhere classified,2014,616.12
Mali,Sex: Female,Occupation (Skill level): Total,2014,291.35
Mali,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,602.11
Mali,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2014,260.11
Mali,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2014,39.57
Mali,Sex: Female,Occupation (Skill level): Not elsewhere classified,2014,
Mali,Sex: Total,Occupation (ISCO-08): Total,2014,426.79
Mali,Sex: Total,Occupation (ISCO-08): 1. Managers,2014,1206
Mali,Sex: Total,Occupation (ISCO-08): 2. Professionals,2014,834.27
Mali,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,697.9
Mali,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2014,377.18
Mali,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2014,297.62
Mali,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,158.28
Mali,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2014,289.97
Mali,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,440.14
Mali,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2014,92.75
Mali,Sex: Total,Occupation (ISCO-08): 0. Armed forces occupations,2014,613.83
Mali,Sex: Male,Occupation (ISCO-08): Total,2014,473.87
Mali,Sex: Male,Occupation (ISCO-08): 1. Managers,2014,1206
Mali,Sex: Male,Occupation (ISCO-08): 2. Professionals,2014,872.31
Mali,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,759.76
Mali,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2014,385.92
Mali,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2014,312.43
Mali,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,160.48
Mali,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2014,304.48
Mali,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,440.14
Mali,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2014,160.93
Mali,Sex: Male,Occupation (ISCO-08): 0. Armed forces occupations,2014,616.12
Mali,Sex: Female,Occupation (ISCO-08): Total,2014,291.35
Mali,Sex: Female,Occupation (ISCO-08): 1. Managers,2014,
Mali,Sex: Female,Occupation (ISCO-08): 2. Professionals,2014,664.61
Mali,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,579.7
Mali,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2014,344.69
Mali,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2014,204.93
Mali,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,
Mali,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2014,143.15
Mali,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,
Mali,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2014,39.57
Mali,Sex: Female,Occupation (ISCO-08): 0. Armed forces occupations,2014,
Mali,Sex: Total,Occupation (Skill level): Total,2013,479.51
Mali,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2013,827.51
Mali,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2013,330.62
Mali,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2013,311.12
Mali,Sex: Total,Occupation (Skill level): Not elsewhere classified,2013,838.82
Mali,Sex: Male,Occupation (Skill level): Total,2013,515.84
Mali,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2013,824.61
Mali,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2013,351.74
Mali,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2013,473.45
Mali,Sex: Male,Occupation (Skill level): Not elsewhere classified,2013,895.46
Mali,Sex: Female,Occupation (Skill level): Total,2013,394.66
Mali,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2013,833.46
Mali,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2013,232.83
Mali,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2013,161.12
Mali,Sex: Female,Occupation (Skill level): Not elsewhere classified,2013,
Mali,Sex: Total,Occupation (ISCO-08): Total,2013,479.51
Mali,Sex: Total,Occupation (ISCO-08): 1. Managers,2013,304.88
Mali,Sex: Total,Occupation (ISCO-08): 2. Professionals,2013,644.98
Mali,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2013,970.66
Mali,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2013,385.6
Mali,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2013,269.68
Mali,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2013,453.67
Mali,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2013,285.87
Mali,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2013,233.74
Mali,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2013,311.12
Mali,Sex: Total,Occupation (ISCO-08): 0. Armed forces occupations,2013,838.82
Mali,Sex: Male,Occupation (ISCO-08): Total,2013,515.84
Mali,Sex: Male,Occupation (ISCO-08): 1. Managers,2013,304.88
Mali,Sex: Male,Occupation (ISCO-08): 2. Professionals,2013,612.53
Mali,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2013,1019.87
Mali,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2013,399.04
Mali,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2013,283.88
Mali,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2013,507.52
Mali,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2013,299.98
Mali,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2013,233.74
Mali,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2013,473.45
Mali,Sex: Male,Occupation (ISCO-08): 0. Armed forces occupations,2013,895.46
Mali,Sex: Female,Occupation (ISCO-08): Total,2013,394.66
Mali,Sex: Female,Occupation (ISCO-08): 1. Managers,2013,
Mali,Sex: Female,Occupation (ISCO-08): 2. Professionals,2013,728.2
Mali,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2013,887.27
Mali,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2013,343.42
Mali,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2013,223.33
Mali,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2013,105.49
Mali,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2013,136.09
Mali,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2013,161.12
Mali,Sex: Female,Occupation (ISCO-08): 0. Armed forces occupations,2013,
Malta,Sex: Total,Occupation (Skill level): Total,2018,12
Malta,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2018,48
Malta,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2018,47
Malta,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2018,7
Malta,Sex: Male,Occupation (Skill level): Total,2018,13
Malta,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2018,52
Malta,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2018,8
Malta,Sex: Female,Occupation (Skill level): Total,2018,11
Malta,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2018,42
Malta,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2018,7
Malta,Sex: Total,Occupation (ISCO-08): Total,2018,12
Malta,Sex: Total,Occupation (ISCO-08): 1. Managers,2018,20
Malta,Sex: Total,Occupation (ISCO-08): 2. Professionals,2018,15
Malta,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2018,13
Malta,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2018,10
Malta,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2018,9
Malta,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2018,8
Malta,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2018,10
Malta,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2018,10
Malta,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2018,7
Malta,Sex: Male,Occupation (ISCO-08): Total,2018,13
Malta,Sex: Male,Occupation (ISCO-08): 1. Managers,2018,22
Malta,Sex: Male,Occupation (ISCO-08): 2. Professionals,2018,16
Malta,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2018,14
Malta,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2018,11
Malta,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2018,10
Malta,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2018,11
Malta,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2018,10
Malta,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2018,8
Malta,Sex: Female,Occupation (ISCO-08): Total,2018,11
Malta,Sex: Female,Occupation (ISCO-08): 1. Managers,2018,17
Malta,Sex: Female,Occupation (ISCO-08): 2. Professionals,2018,14
Malta,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2018,11
Malta,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2018,10
Malta,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2018,9
Malta,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2018,9
Malta,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2018,9
Malta,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2018,7
Malta,Sex: Total,Occupation (Skill level): Total,2014,9.89
Malta,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,41.18
Malta,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2014,39.38
Malta,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2014,6.38
Malta,Sex: Male,Occupation (Skill level): Total,2014,10.35
Malta,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,43.8
Malta,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2014,6.68
Malta,Sex: Female,Occupation (Skill level): Total,2014,9.25
Malta,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,36.72
Malta,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2014,5.83
Malta,Sex: Total,Occupation (ISCO-08): Total,2014,9.89
Malta,Sex: Total,Occupation (ISCO-08): 1. Managers,2014,17.89
Malta,Sex: Total,Occupation (ISCO-08): 2. Professionals,2014,12.87
Malta,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,10.42
Malta,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2014,8.23
Malta,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2014,7.52
Malta,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,7.96
Malta,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2014,8.07
Malta,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,7.6
Malta,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2014,6.38
Malta,Sex: Male,Occupation (ISCO-08): Total,2014,10.35
Malta,Sex: Male,Occupation (ISCO-08): 1. Managers,2014,19.14
Malta,Sex: Male,Occupation (ISCO-08): 2. Professionals,2014,13.84
Malta,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,10.82
Malta,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2014,8.18
Malta,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2014,7.57
Malta,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2014,8.11
Malta,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,7.78
Malta,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2014,6.68
Malta,Sex: Female,Occupation (ISCO-08): Total,2014,9.25
Malta,Sex: Female,Occupation (ISCO-08): 1. Managers,2014,15.02
Malta,Sex: Female,Occupation (ISCO-08): 2. Professionals,2014,11.95
Malta,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,9.75
Malta,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2014,8.28
Malta,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2014,7.48
Malta,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2014,7.48
Malta,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,7.09
Malta,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2014,5.83
Myanmar,Sex: Total,Occupation (Skill level): Total,2020,1664.6
Myanmar,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2020,1718.26
Myanmar,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2020,1631.23
Myanmar,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2020,1732.49
Myanmar,Sex: Total,Occupation (Skill level): Not elsewhere classified,2020,1304.04
Myanmar,Sex: Male,Occupation (Skill level): Total,2020,1779.16
Myanmar,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2020,1930.46
Myanmar,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2020,1716.34
Myanmar,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2020,1910.42
Myanmar,Sex: Male,Occupation (Skill level): Not elsewhere classified,2020,1304.04
Myanmar,Sex: Female,Occupation (Skill level): Total,2020,1529.81
Myanmar,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2020,1596.27
Myanmar,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2020,1513.36
Myanmar,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2020,1455.57
Myanmar,Sex: Female,Occupation (Skill level): Not elsewhere classified,2020,0
Myanmar,Sex: Total,Occupation (ISCO-08): Total,2020,1664.6
Myanmar,Sex: Total,Occupation (ISCO-08): 1. Managers,2020,2197.48
Myanmar,Sex: Total,Occupation (ISCO-08): 2. Professionals,2020,1611.3
Myanmar,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2020,1837.78
Myanmar,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2020,1537.63
Myanmar,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2020,1507.05
Myanmar,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2020,1397.63
Myanmar,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2020,1902.97
Myanmar,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2020,1646.15
Myanmar,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2020,1732.49
Myanmar,Sex: Total,Occupation (ISCO-08): 0. Armed forces occupations,2020,1304.04
Myanmar,Sex: Male,Occupation (ISCO-08): Total,2020,1779.16
Myanmar,Sex: Male,Occupation (ISCO-08): 1. Managers,2020,2138.03
